userName,content,score,thumbs_up_count,review_version,review_date,reply_content,app_version,company
Prashant Yadav,Bhout bajar app h phali bat return nahi hot agar replacement karna h or replacement ko cancel bhe nahi kar sakta batiyo,1,0,8.1.8,06-07-2025,Namaste! asuvidha ke liye atyant khed hai. kripya hamein csmanager@snapdeal.com par apni contact details share krein taaki hum is concern mein aapse baat kar sakein. thanks! sia,8.1.8,Snapdeal
Afreen Razzaq,Very easy,5,0,8.1.9,06-07-2025,Thanks a lot :-),8.1.9,Snapdeal
Imran Khan,Snapdeal dhokebaaz company beiman company chutiya company maine parcel mangaya 218 rupay beiman company jhuthi company bhai tumse sabse gujari se na koi download karen yah sirf pahle pahle achcha kam karti hai baad mein dhokebaaz kaam karti agent se baat karen to koi reply nahin deteस्नेपडील धोखेबाज कंपनी बेईमान कंपनी चुटिया कंपनी मैंने पार्सल मंगाया 218 रूपए बेईमान कंपनी झूठी कंपनी भाई तुमसे सबसे गुजारी से ना कोई डाउनलोड करें यह सिर्फ पहले पहले अच्छा कम करती है बाद में धोखेबाज काम करती एजेंट से,1,0,8.1.9,06-07-2025,"Hi! so sorry for the unpleasant experience. kindly share your exact concern at csmanager@snapdeal.com so that i can help you in a better way. thanks, sia",8.1.9,Snapdeal
Vikas Paikrao,Very good for online platform,5,0,8.1.9,06-07-2025,Thanks a lot :-),8.1.9,Snapdeal
Shital Kumar Badshah,Sabse ghatiya service bekar service bad delivery time,1,0,8.1.9,05-07-2025,Namaste shital! asuvidha ke liye atyant khed hai. kripya hamein csmanager@snapdeal.com par apni contact details share krein taaki hum is concern mein aapse baat kar sakein. thanks! sia,8.1.9,Snapdeal
yasinansari ansari,Very good app,5,0,8.1.8,05-07-2025,Thank you :-),8.1.8,Snapdeal
Pulen Talukdar,Very good,4,0,8.1.8,05-07-2025,Thank you :-),8.1.8,Snapdeal
Aalok Singh,"Extremely bad service and fake replacement policy – beware! i had a terrible experience with snapdeal. i ordered a product, but they delivered a missing or empty item. when i raised a complaint, they kept promising a replacement and kept regenerating the pickup request, but no one came to collect the package. even after many follow-ups, no proper solution was provided.their replacement policy is completely fake. they only delay and frustrate you until you give up. this is unacceptable",1,19,8.1.9,05-07-2025,Hi aalok! so sorry for the unpleasant experience. kindly share your order details at csmanager@snapdeal.com and i'll look into it. thanks! avi,8.1.9,Snapdeal
VINOD AGARWAL,Nice,5,0,Unkown,05-07-2025,Thanks!,Unknown,Snapdeal
Nain Singh,Good,5,0,8.1.9,05-07-2025,Thank you :-),8.1.9,Snapdeal
Rohit Singh,Nice,5,0,8.1.9,05-07-2025,Thanks!,8.1.9,Snapdeal
Indra Vaidyanathan,Satisfied,5,0,Unkown,05-07-2025,Thank you :-),Unknown,Snapdeal
Kousalya Dorai,Very nice,5,0,Unkown,05-07-2025,Thanks!,Unknown,Snapdeal
Pradhumn Sikarwar,Nice shopping platform,5,0,8.1.9,05-07-2025,Thanks!,8.1.9,Snapdeal
Bowa Jha Yash,Good app,5,0,8.1.8,05-07-2025,Thank you :-),8.1.8,Snapdeal
Sanyam Jain ,I use snapdeal for order demon slayer volume 3 book and i love it so i give rating to it and avanti fashion store from where this book comes,5,0,8.1.9,05-07-2025,Thank you :-),8.1.9,Snapdeal
SOLANKI JAYDEEP,Best app for shopping at low price,5,0,8.1.8,05-07-2025,Thank you :-),8.1.8,Snapdeal
let's fun and joy,Average but good,3,0,8.1.8,05-07-2025,"Hi, if you like the app, could you please give us more stars? thanks, aman",8.1.8,Snapdeal
naresh patel,Not good experience. return policy is worst.,1,0,Unkown,05-07-2025,Hi! sorry to disappoint you. please share your order details at csmanager@snapdeal.com and i'll look into it. thanks! aman,Unknown,Snapdeal
Prince Kumar,Good,5,0,8.1.9,05-07-2025,Thanks!,8.1.9,Snapdeal
Shweta Agrawal,Very good,5,0,8.1.9,05-07-2025,Thanks a lot :),8.1.9,Snapdeal
Chandan Singh,Meri nice product,5,0,8.1.9,05-07-2025,Thanks a lot :),8.1.9,Snapdeal
Rihan Tomar,"Worst ever app don't use it first order is not delivere on time after receive item is not good even next day can't return don't install it, save your money save your time",1,0,8.1.8,05-07-2025,Hi! so sorry for the unpleasant experience. kindly share your order details at csmanager@snapdeal.com and i'll help you out. thanks! aman,8.1.8,Snapdeal
endla srinivas,Good service,5,0,8.1.9,05-07-2025,Thanks a lot :),8.1.9,Snapdeal
Nitin Astha,Good,5,0,Unkown,05-07-2025,Thanks!,Unknown,Snapdeal
GURMEET SINGH,It's a fraud app don't install always deliver wrong products don't have a proper support team,1,0,8.1.8,05-07-2025,Hi! sorry to disappoint you. please share your order details at csmanager@snapdeal.com and i'll look into it. thanks! aman,8.1.8,Snapdeal
mahesh shigwan,Nice app,5,0,8.1.8,05-07-2025,Thanks!,8.1.8,Snapdeal
Showkat,Worst experience,1,0,8.1.9,05-07-2025,Hi! sorry to disappoint you. please share your exact issue along with contact details at csmanager@snapdeal.com and we'll connect with you. thanks! aman,8.1.9,Snapdeal
Ajay Raval,Slow delivery,1,0,Unkown,05-07-2025,Hi! sorry to disappoint you. please share your order details at csmanager@snapdeal.com and i'll look into it. thanks! aman,Unknown,Snapdeal
Karan Singh,Ekadam ghatiya service order time per nahin pahunchate,1,0,8.1.9,05-07-2025,"Hi! hum aapse aise experience ke liye shama chahte hai. kripya apni order details hamein csmanager@snapdeal.com par email kare taaki hum aapki sahayata kar sake. dhanyavaad, aman",8.1.9,Snapdeal
Gyan Coaching Centre,Super site great value,5,0,Unkown,05-07-2025,Glad to hear from you :),Unknown,Snapdeal
pawan vyas,Customer support services are bad by snapdeal..... i tried many times but not any response,1,0,5.3.4a,05-07-2025,Hi pawan! so sorry to disappoint you. we've arranged a call for you. we'll be connecting with you at the earliest. thanks! sia,5.3.4a,Snapdeal
Adarsh Chaudhary,Kafi achcha aur thik thak hai products acche hain kafi saste products mil jaate hain,5,0,8.1.9,05-07-2025,"Hi! aapke bahumulay feedback ke liye dhanyavaad. thanks, aman",8.1.9,Snapdeal
Ritik Yadav,Better quality,5,0,8.1.9,05-07-2025,Thanks a lot :),8.1.9,Snapdeal
Arjun Waghule,Very nice product.so happy.,5,0,8.1.7,05-07-2025,Glad to hear from you :),8.1.7,Snapdeal
The Teller,"I have ordered 500g fig but i received a delivery of only 250g of fig and it's pack is totally different from the image and after delivering they told that it is a non -returnable item .snapdeal ....i want to return it , please do something",1,1,8.1.9,05-07-2025,Hi! sorry to disappoint you. please share your order details at csmanager@snapdeal.com and i'll look into it. thanks! aman,8.1.9,Snapdeal
Mahendra Sharma,Good,5,0,8.1.8,05-07-2025,Thanks!,8.1.8,Snapdeal
ᎪMᎪᏒ Ꮢᴏʏᴀʟ,Better app,5,0,8.1.9,05-07-2025,Thanks a lot :),8.1.9,Snapdeal
Deraiya Soyab,Please enter app text invoice not download,1,0,Unkown,05-07-2025,Hi! sorry to disappoint you. please share your exact issue along with contact details at csmanager@snapdeal.com and we'll connect with you. thanks! aman,Unknown,Snapdeal
Amit Kumar,Good,5,0,8.1.9,05-07-2025,Thanks!,8.1.9,Snapdeal
Anuj,Best,5,0,8.1.8,05-07-2025,Thanks a lot :-),8.1.8,Snapdeal
Sumit Saurabh,"Excellent app,snapdeal all products r buying from snapdeal is awesome smooth,flexible app.need to improve chatting facilities when seller cancels ordered then there is communication breach in this so improve email chat to customer care directly keep customer care executive in metropolitan cities at least fr betterment chat service ,queries related to snapdeal products understand i m regular user so sujjests snapdeal team y r u not selling tv,fridge,washing-machine laptop n mobile at affordable.",5,1,8.1.6,05-07-2025,Hi sumit! sincere apologies for the unpleasant experience. kindly share your contact details at csmanager@snapdeal.com and i'll help you out. thanks! neha,8.1.6,Snapdeal
tarannum ali,Snapdeal is a very reliable online shopping application. i really like shopping with this app.,5,0,8.1.8,05-07-2025,Thanks for your feedback :),8.1.8,Snapdeal
MUKESH SINGH,Good,4,0,8.1.9,05-07-2025,Thanks!,8.1.9,Snapdeal
shru gowda,Very good,5,0,8.1.9,05-07-2025,Thanks a ton!,8.1.9,Snapdeal
anthonyalexander dias,Good,5,0,8.1.9,05-07-2025,Thank you!,8.1.9,Snapdeal
Shalini Suman,Paid order apne ap cancel kr diya smapdeal ne.... very bad experience,1,0,8.1.9,05-07-2025,Hi shalini! so sorry for the unpleasant experience. kindly share your order details at csmanager@snapdeal.com and i'll help you out. thanks! neha,8.1.9,Snapdeal
Robin Bhandari,Absolutely amazing shopping app for everyday shopping. budget friendly and reliable,5,0,Unkown,05-07-2025,Thanks for your feedback :),Unknown,Snapdeal
Ravi Bhai APK,Best shopping aap,5,0,8.1.8,05-07-2025,Thanks a ton!,8.1.8,Snapdeal
Resham Khanna,Storage 400 mb,1,0,Unkown,05-07-2025,Hi resham! please share your exact concern at csmanager@snapdeal.com and i'll look into it. thanks! neha,Unknown,Snapdeal
ARVIND KUMAR Shrivastava,Nice delivery experience. ordering is easy if you are repeating the item. app,5,0,8.1.9,05-07-2025,Thank you for taking the time to write this review. your kind words encourage us greatly. happy shopping!,8.1.9,Snapdeal
Saicharan Arigela,Ok,5,0,Unkown,05-07-2025,Thanks a lot for your rating :),Unknown,Snapdeal
Dharma teja Murkinati,Super experience and good work,5,0,8.0.8,05-07-2025,Glad to hear from you :),8.0.8,Snapdeal
lalduhawma Pca,Good,5,0,Unkown,05-07-2025,Thanks!,Unknown,Snapdeal
Abhishek Gavit,Bast app hii,5,0,Unkown,05-07-2025,Thanks a lot :),Unknown,Snapdeal
Ajit Mukherjee,Good,5,0,8.1.9,04-07-2025,Thanks!,8.1.9,Snapdeal
Javed bike repairing centre,Nise,5,0,8.1.9,04-07-2025,Thanks!,8.1.9,Snapdeal
Shivputri Shivanshi,The website is so slow can't able to check properly and taking longer time,3,0,8.1.9,04-07-2025,"Thanks shivputri for reporting this! please whatsapp/dial on 8373902464 or email us at csmanager@snapdeal.com so that we completely understand & close the gap. thanks again, dev!",8.1.9,Snapdeal
Mohammad Aahan,"My experience was very bad, my order was to be delivered today but i did not receive anything and the delivery boy came to the location and went away",1,0,8.1.8,04-07-2025,Hi aahan! so sorry for the unpleasant experience. kindly share your order details at csmanager@snapdeal.com and i'll look into it. thanks! sia,8.1.8,Snapdeal
FIROZ TAMBE,"Nobody replying for customer service, without delivery on door step, delivery unsuccessful, nobody called for delivery. how it's possible??",1,0,8.1.9,04-07-2025,Hi firoz! so sorry for the unpleasant experience. kindly share your order details at csmanager@snapdeal.com and i'll look into it. thanks! sia,8.1.9,Snapdeal
Gangadhar Medipelli,Good,5,0,8.1.8,04-07-2025,Thank you :),8.1.8,Snapdeal
Mohit kapasiya,Super delivery,5,0,8.1.8,04-07-2025,Thanks a lot :),8.1.8,Snapdeal
Rsjan Rajan,Good product,5,0,Unkown,04-07-2025,Thanks a lot :),Unknown,Snapdeal
Priya Ramjay,I hv ordered casual shoe ...that was delivered @ 3 of july still not received my order and i was called delevery agent 10 to 15 times ...he was not responding any call...it was cash on delivery...otherwise i hv lost my money...very worst experience....i don't want buy any thing in snapdeal.....,1,1,8.1.8,04-07-2025,Hi priya! sorry to disappoint you. please share your order details at csmanager@snapdeal.com and i'll look into it. thanks! aman,8.1.8,Snapdeal
Sandeep Kumar,Good,5,0,8.1.9,04-07-2025,Thanks!,8.1.9,Snapdeal
Vipin jatav,Best product but kabhi kbhi galat product resive hone per return ko under review me kahet h or fir return hi nhi karte 600 ki 2 shirts mangaya or 1 hi aayi return lagyi to return request under review me h ab tak 20 di ho gya,2,0,Unkown,04-07-2025,Namaste vipin! asuvidha ke liye atyant khed hai. kripya hamein csmanager@snapdeal.com par order details share krein aur hum issey jald se jald solve kar denge. dhanyavaad! sia,Unknown,Snapdeal
Gaurav Bhai,Tha good aap,5,0,8.1.9,04-07-2025,Thanks!,8.1.9,Snapdeal
Abhinash Kumar,Awesome,5,0,Unkown,04-07-2025,Thanks!,Unknown,Snapdeal
Nikhil Choudhary,Very good,5,0,8.1.8,04-07-2025,Thank you :),8.1.8,Snapdeal
Md Dilkhush,Nice,5,0,8.1.8,04-07-2025,Thank you :),8.1.8,Snapdeal
Arham Ali,"Worst app for shopping after downloading this app, i can't open this app. there is always a snapdeal pop-up appears continuously. there is no option for cut or cross this panel. please take some proper and strict action in this regards . warning : take it seriously don't reply me your pre-generated text",1,1,8.1.9,04-07-2025,"Hi! thanks arham for reporting this! please whatsapp/dial on 8373902464 or email us at csmanager@snapdeal.com so that we completely understand & close the gap. thanks again, dev!",8.1.9,Snapdeal
Janak Sheladiya,Good application,5,0,8.1.8,04-07-2025,Thank you :),8.1.8,Snapdeal
Vishal VB,Parcel achcha nikala,5,0,8.1.8,04-07-2025,"Hi vishal! aapke bahumulay feedback ke liye dhanyavaad. thanks, sia",8.1.8,Snapdeal
Zeba Fatima,Ok ok price and product best,4,0,8.1.9,04-07-2025,Thank you :),8.1.9,Snapdeal
Prashant Meshram,Excellent service,5,0,Unkown,04-07-2025,Thank you :),Unknown,Snapdeal
Shaikh sohail,nan,5,0,8.1.8,04-07-2025,Thanks for your encouraging star ratings 🙂,8.1.8,Snapdeal
Rani Rohilla,Good aap,5,0,8.1.9,04-07-2025,Thanks!,8.1.9,Snapdeal
Arpit Kanoujiya,Good,5,0,8.1.7,04-07-2025,Thanks!,8.1.7,Snapdeal
Education News,Goods app,5,0,Unkown,04-07-2025,Thanks a lot :),Unknown,Snapdeal
Paarth Dhobley,"Return, replacement problem",1,0,8.1.9,04-07-2025,Hi paarth! sorry to disappoint you. please share your order details at csmanager@snapdeal.com and i'll look into it. thanks! aman,8.1.9,Snapdeal
krishna MEHRA,Very good,5,0,8.1.8,04-07-2025,Thanks a lot :),8.1.8,Snapdeal
Rais Kalawala,Very nice application,5,0,8.1.8,04-07-2025,Glad to hear from you :),8.1.8,Snapdeal
seetharama sastry,I ordered 100 nos(pkts). but received 50 nos (pkt)only,1,0,8.1.8,04-07-2025,Hi seetharama! sorry to disappoint you. please share your order details at csmanager@snapdeal.com and i'll look into it. thanks! aman,8.1.8,Snapdeal
adyou ilu,Good,3,0,7.9.1,04-07-2025,"Hi! if you like the app, could you please give us more stars? thanks, aman",7.9.1,Snapdeal
Simrandeep singh,"Poor experience, once u bought products from snapdeal , if u refund or return back the product , snapdeal didn't refund your money back , i face this problem 3+4 times on this site , i am boycotting snapdeal from now , kindly b aware",1,0,Unkown,04-07-2025,Hi simrandeep! so sorry for the unpleasant experience. kindly share your order details at csmanager@snapdeal.com and i'll look into it. thanks! avi,Unknown,Snapdeal
Bobby vlogs,Wrost app,1,0,Unkown,04-07-2025,Hi! sorry to disappoint you. please share your exact issue along with contact details at csmanager@snapdeal.com and we'll connect with you. thanks! aman,Unknown,Snapdeal
Gaurav yadav,App was very useful but quality increased kijiye,5,0,8.1.9,04-07-2025,Hi gaurav! thanks for your valuable feedback. i'll share it with the team & we'll surely look into it. thanks! aman,8.1.9,Snapdeal
Pankaj Kumar,Good,5,0,8.1.8,04-07-2025,Thanks!,8.1.8,Snapdeal
veer Rajput,Nice,5,0,Unkown,04-07-2025,Thanks!,Unknown,Snapdeal
Patel mahendr Ramanbhai,Good,5,0,8.1.9,04-07-2025,Thank you :-),8.1.9,Snapdeal
Lakhvinder Singh,Best app ever,1,0,Unkown,04-07-2025,"Thanks! if you like the app, could you please give us more stars? thanks! avi",Unknown,Snapdeal
Santosh Nikate,"Your delivery agent does not deliver the product, agent not received our call, cancel prepaid order by showing""the customer refused to get the order"" also very bad to connect customer care",1,1,8.1.8,04-07-2025,Hi santosh! so sorry for the unpleasant experience. kindly share your order details at csmanager@snapdeal.com and i'll look into it. thanks! avi,8.1.8,Snapdeal
Bangla Barta In,Very good,5,0,Unkown,03-07-2025,Thank you :-),Unknown,Snapdeal
Shefali Rathore,Snapdeal repeatedly sends wrong products and doesn’t return your money. i’ve already filed a complaint in the consumer court. stay alert and don’t fall for their fraud. please share this with others too.,1,1,8.1.8,03-07-2025,Hi shefali! so sorry to disappoint you. i’ve shared this with my team. we'll connect with you soon regarding this. thanks! sia,8.1.8,Snapdeal
